This file was produced by gsnoop                                                                                                 
Using spoolfile:  /500/solutions/2015a_astro/Dec-18/2015a_astro_minus3.spl                                                       
                                                                                                                                 
 VLBI source positions for epoch  51544.5 MJD                                                                                    
                                                                                                                                 
source name      |Right  Ascension |  Declination    |  Uncertainties     | cor  | mean  | first | last  |  observations         
IAU name|IVS name|Hr|Mn|  Seconds  |Deg|Mn| Seconds  |  Unc RA  |Unc Dec  |Ra-Dc |  MJD  |  MJD  |  MJD  |sess |delay |rates     
        |        |  |  |           |   |  |          |          |         |      |       |       |      |     |      |           
0        0739+398 07 43  9.88652835  39 41 30.7807240 0.00000901 0.0001571 -.0097 52922.3 50242.8 56875.5     2    151      0 GLO
0        0742-562 07 43 20.48515935 -56 19 32.9573708 0.00014495 0.0011097 -.2237 57017.3 56972.3 57104.0     4    120      0 GLO
0        0743-673 07 43 31.61161783 -67 26 25.5462999 0.00001085 0.0000538 -.0331 55427.5 48110.9 56897.3    36    368      0 GLO
0        0741-444 07 43 32.75867113 -44 34  5.1093756 0.00009111 0.0074991 0.2320 54853.7 54853.7 54853.7     1     17      0 GLO
0        0741-379 07 43 44.82065550 -38 03 56.4121491 0.00010754 0.0053379 0.7569 52910.4 52306.7 53523.9     3     38      0 GLO
0        0740+235 07 43 44.97213244  23 28 39.0031676 0.00000874 0.0001933 0.0024 56219.5 50156.3 56818.4     2     89      0 GLO
0        0741-045 07 43 52.40662068 -04 40 20.5312614 0.00000745 0.0002251 0.2681 55056.2 53503.7 56875.5     2    139      0 GLO
0        0744-691 07 44 20.39372604 -69 19  7.1568796 0.00005631 0.0003697 0.2351 53787.2 52887.6 54457.4     4     33      0 GLO
0        0741-063 07 44 21.65636231 -06 29 35.9141590 0.00000855 0.0002619 0.2170 55604.9 54187.7 56875.5     2    110      0 GLO
0        0741+214 07 44 47.27673137  21 20  0.4262743 0.00001359 0.0003466 0.0134 56123.4 53551.7 56818.4     3    102      0 GLO
0        0742+103 07 45 33.05952095  10 11 12.6922819 0.00000063 0.0000172 -.1774 49176.9 44773.8 56641.7   335  10335      0 GLO
0        0742+318 07 45 41.67142982  31 42 56.6177875 0.00000938 0.0001622 0.0128 54315.7 50219.8 56875.5     2    104      0 GLO
0        0743-006 07 45 54.08232663 -00 44 17.5398312 0.00000095 0.0000247 0.0419 54713.7 45997.8 57218.7    86   2426      0 GLO
0        0742+333 07 45 59.32399675  33 13 34.1344223 0.00001480 0.0002512 0.3102 55918.0 53560.8 56875.5     2     90      0 GLO
0        0744-158 07 46 18.23603036 -15 55 34.7460737 0.00000925 0.0002739 0.2994 55381.1 52306.7 56875.5     2    107      0 GLO
0        0743+259 07 46 25.87417824  25 49  2.1347328 0.00000026 0.0000051 -.0622 54082.4 47407.6 57283.8   833  31139      0 GLO
0        0743+277 07 46 40.43231181  27 34 59.0471089 0.00000081 0.0000141 -.1052 55510.2 50219.8 57330.7   117   2959      0 GLO
0        0740+767 07 47 14.60749575  76 39 17.2714273 0.00004501 0.0001521 0.3767 50982.7 49827.5 56662.4     2    142      0 GLO
0        0745-330 07 47 19.68324968 -33 10 46.9711304 0.00000885 0.0002527 -.1124 53850.5 52306.7 56662.4     2     79      0 GLO
0        0745-291 07 47 41.88952477 -29 19  2.0763228 0.00003030 0.0010654 0.6728 55364.1 53126.1 55616.7     2     69      0 GLO
0        0745-165 07 48  3.08382265 -16 39 50.2537622 0.00000423 0.0001560 -.1066 55112.8 53552.8 56818.4     2    157      0 GLO
0        0745+241 07 48 36.10927882  24 00 24.1099765 0.00000084 0.0000148 -.0514 52713.2 47620.8 57147.7   188   3748      0 GLO
0        0746-167 07 48 48.67857275 -16 50 27.3994348 0.00000595 0.0002151 0.1089 55016.3 52409.7 56818.4     2    137      0 GLO
0        0743+744 07 49 22.45657945  74 20 41.5923176 0.00004888 0.0001938 0.3935 50957.2 49827.5 56662.4     2    121      0 GLO
0        0746+110 07 49 27.38534316  10 57 33.1268519 0.00001373 0.0003411 0.4601 56477.3 54088.1 56875.5     2     84      0 GLO
0        0747+185 07 50  0.32994703  18 23 11.4071650 0.00000154 0.0000316 -.0030 54881.4 50085.5 57287.7    54   1014      0 GLO
0        0746+503 07 50  8.34283422  50 15  6.8112584 0.00007600 0.0006634 0.1988 51041.6 49577.0 54112.8     3     50      0 GLO
0        0748-378 07 50 16.90100743 -37 59 48.9122534 0.00149399 0.0559872 -.1888 57012.1 57012.1 57012.1     1      4      0 GLO
0        0746+483 07 50 20.43631878  48 14 53.5563463 0.00001559 0.0001886 0.1260 50743.5 50306.3 53609.2     2     68      0 GLO
0        0747+104 07 50 32.87800686  10 21 26.7688192 0.00001330 0.0003513 -.5371 55776.7 55776.7 55776.7     1     72      0 GLO
0        0742+792 07 50 43.26541773  79 09 17.0024985 0.00016845 0.0006505 0.4896 52233.0 49827.5 54088.1     3     66      0 GLO
0        0748-069 07 50 47.14835515 -07 06  4.0284903 0.00001065 0.0002991 0.4761 55720.4 53503.7 56875.5     2    108      0 GLO
0        0748+126 07 50 52.04573458  12 31  4.8282194 0.00000022 0.0000036 0.0390 56032.1 44773.8 57336.7   453  44181      0 GLO
0        0740+828 07 50 57.75558862  82 41 58.0324273 0.00004570 0.0001181 0.2098 53717.0 50688.3 56875.5     2    143      0 GLO
0        0748+019 07 51  2.28161068  01 52 15.7606984 0.00001181 0.0003405 -.0857 55954.0 53573.0 57047.0     2     89      0 GLO
0        0749-333 07 51  5.47048082 -33 31 35.9936150 0.00001740 0.0004884 -.2388 54979.5 52306.7 56662.4     2     44      0 GLO
0        0748-006 07 51 10.20515051 -00 46 51.0493054 0.00003704 0.0011740 -.4498 56093.6 54112.8 56393.8     2     38      0 GLO
0        0746+688 07 51 45.98464711  68 40 26.8328571 0.00006018 0.0001904 0.5670 55914.3 53560.8 56875.5     2    100      0 GLO
0        0748+333 07 51 53.67322609  33 13 19.8189562 0.00000784 0.0001416 0.1643 53989.4 50219.8 56875.5     2    113      0 GLO
0        0748+582 07 52  9.67773563  58 08 52.2557703 0.00003030 0.0001826 0.0250 57099.3 57099.3 57099.3     1     81      0 GLO
0        0749+376 07 52 40.90788410  37 30 24.3117532 0.00001232 0.0001975 0.0305 53296.7 50242.8 56875.5     2    139      0 GLO
0        0749+540 07 53  1.38456767  53 52 59.6370900 0.00000025 0.0000028 0.0833 53185.3 45775.8 57315.7  1120  85135      0 GLO
0        0749+426 07 53  3.33745381  42 31 30.7649624 0.00000903 0.0001250 -.0692 53715.6 50242.8 57099.3     2    154      0 GLO
0        0752-116 07 54 26.45642742 -11 47 16.9487163 0.00000315 0.0001131 -.0842 54976.5 53134.5 56818.4     2    162      0 GLO
0        0752-385 07 54 41.56469763 -38 42 37.0449859 0.00004937 0.0023245 -.3204 57012.1 57012.1 57012.1     1     24      0 GLO
0        0751+485 07 54 45.67049606  48 23 50.7480060 0.00000834 0.0000950 -.0436 53945.4 50306.3 57099.3     2    168      0 GLO
0        0750+633 07 55 21.64087783  63 12 35.7152431 0.00001749 0.0002004 -.2628 54943.7 54943.7 54943.7     1     59      0 GLO
0        0753-425 07 55 23.16895751 -42 39 58.2719672 0.00011424 0.0023998 -.9286 55995.8 55371.8 56463.8     2     14      0 GLO
0        0754-155 07 56 50.69896641 -15 42  5.4364345 0.00000384 0.0001376 -.0647 55330.2 53503.7 56818.4     2    147      0 GLO
0        0752+639 07 56 54.61039710  63 47 59.0361148 0.00003107 0.0001932 0.2273 52692.2 49827.5 56875.5     2    155      0 GLO
0        0753+519 07 56 59.54318250  51 51  0.2379772 0.00001939 0.0002643 0.1706 53905.2 49577.0 54088.1     2     74      0 GLO
0        0754+100 07 57  6.64295072  09 56 34.8522829 0.00000086 0.0000256 -.0827 53874.2 45997.8 56887.0    64   2541      0 GLO
0        0758-737 07 57 14.07726168 -73 53  9.3719671 0.00005947 0.0001707 -.2676 56836.0 56678.3 57159.0    18    264      0 GLO
0        0755+117 07 58  7.65787909  11 36 46.0475343 0.00000591 0.0001953 -.0988 55247.5 49914.7 55657.7     2     98      0 GLO
0        0755+085 07 58 28.04392376  08 27  9.0315740 0.00001547 0.0003716 -.2214 56834.7 56834.7 56834.7     1     59      0 GLO
0        NGC2484  07 58 28.10813770  37 47 11.8073551 0.00001737 0.0002705 -.3226 54197.5 51246.6 57275.7     4    150      0 GLO
0        0758-229 08 00 12.79089590 -23 02 50.5357206 0.00001715 0.0006179 -.1476 54653.8 53523.9 56662.4     2     50      0 GLO
0        0758-398 08 00 24.26944667 -39 59 17.5998414 0.00010589 0.0055681 0.6993 52977.5 52306.7 53552.8     4     43      0 GLO
0        0757+441 08 01  8.27617130  44 01 10.1558940 0.00000835 0.0001272 -.0133 55386.5 53573.0 57099.3     2    175      0 GLO
0        0759-334 08 01 25.95239514 -33 36 19.8954646 0.00008822 0.0031347 0.7061 52486.0 52306.7 53126.1     2     32      0 GLO
0        0759-283 08 01 46.49393114 -28 31  6.8706353 0.00001629 0.0006086 -.1702 54566.8 53126.1 56662.4     2     54      0 GLO
0        0758+594 08 02 24.59270124  59 21 34.7953209 0.00008119 0.0009283 0.7046 52903.2 49577.0 54112.8     2     30      0 GLO
0        0800-380 08 02 27.60436193 -38 10 53.0657483 0.00011185 0.0041023 0.0892 56162.7 56162.7 56162.7     1     22      0 GLO
0        0759+252 08 02 41.58741931  25 09 10.8984114 0.00000570 0.0001305 -.0365 55875.7 50219.8 56818.4     2    119      0 GLO
0        0759+183 08 02 48.03196656  18 09 49.2493625 0.00000097 0.0000206 -.0551 55216.1 50085.5 57315.7    97   2713      0 GLO
0        0801-079 08 03 39.30689580 -08 05 21.3905106 0.00000435 0.0001509 -.0912 55906.3 53560.8 56818.4     2    125      0 GLO
0        0759+641 08 03 52.15936782  64 03 14.3728699 0.00005882 0.0002403 0.2702 55465.9 49827.5 56875.5     2     80      0 GLO
0        0801+044 08 03 56.44444713  04 21  2.7401514 0.00000423 0.0001407 -.3244 55595.3 49914.7 57047.0     2    113      0 GLO
0        0801+103 08 04  7.58100725  10 12 13.2384413 0.00000861 0.0002583 -.1395 56834.7 56834.7 56834.7     1     72      0 GLO
0        0802-170 08 04 33.71497089 -17 12  3.8753418 0.00001515 0.0005111 -.2092 55384.6 53561.9 55454.7     2     54      0 GLO
0        0802-276 08 04 51.45120270 -27 49 11.3216168 0.00000460 0.0001489 -.3224 54601.1 50688.3 56818.4     2    141      0 GLO
0        0802+115 08 05  8.50563777  11 21 57.1904962 0.00000695 0.0001883 -.2033 55659.3 53573.0 56818.4     2    126      0 GLO
0        0802-010 08 05 12.88847992 -01 11 13.7953660 0.00000377 0.0001305 -.0946 53679.9 50576.2 56818.4     2    179      0 GLO
0        0800+618 08 05 18.17955593  61 44 23.7005608 0.00000053 0.0000047 -.0424 56128.7 52409.7 57322.7   275  28801      0 GLO
0        0802+212 08 05 38.53424769  21 06 51.5928556 0.00000759 0.0001702 -.3029 52643.0 50085.5 56879.0     3    172      0 GLO
0        0803-047 08 06  8.78571686 -04 54 11.3413252 0.00003897 0.0011093 -.0330 56625.6 56106.8 56818.4     2     48      0 GLO
0        0804-267 08 06 12.72260236 -26 52 33.3086600 0.00000483 0.0001595 -.2244 53377.4 50632.3 56818.4     3    204      0 GLO
0        0804-172 08 06 24.96572437 -17 24 44.3351676 0.00001073 0.0003661 -.2196 55981.0 53561.9 56818.4     2    105      0 GLO
0        0804-290 08 06 33.44517793 -29 11 34.9006143 0.00000896 0.0002672 -.3159 55880.0 53134.5 56818.4     2    106      0 GLO
0        0803+452 08 06 33.47253815  45 04 32.2725256 0.00000777 0.0000995 0.0276 54355.1 50306.3 57099.3     2    151      0 GLO
0        0806-710 08 06 34.09428127 -71 12 15.7442008 0.00008075 0.0005063 0.3187 54336.6 52887.6 54457.4     2     13      0 GLO
0        0804-351 08 06 44.76641900 -35 19 41.4528525 0.00002653 0.0010848 0.2366 56535.3 52306.7 57099.3     4     73      0 GLO
0        0803+514 08 07  1.01356175  51 17 38.6762979 0.00002462 0.0003297 0.5001 49908.1 49577.0 50306.3     2    163      0 GLO
0        0804-153 08 07  5.30898323 -15 31 25.3818049 0.00000717 0.0002445 -.4570 54559.7 54559.7 54559.7     1     81      0 GLO
0        0804-055 08 07  9.61758816 -05 41 13.9153022 0.00000505 0.0001771 -.0659 53892.4 50576.2 56818.4     2    160      0 GLO
0        0805-119 08 07 35.99887688 -12 07 43.7144074 0.00000513 0.0001846 -.0083 54861.1 50576.2 56818.4     2    118      0 GLO
0        0804+140 08 07 38.50488379  13 52 17.3617413 0.00000617 0.0001906 -.0864 55043.2 53126.1 56818.4     2    156      0 GLO
0        0805+072 08 07 56.76180828  07 08 40.1969619 0.00000745 0.0002220 -.1165 57020.0 56995.7 57047.0     2    167      0 GLO
0        0805+046 08 07 57.53854613  04 32 34.5309302 0.00000273 0.0000646 -.1591 54878.5 49914.7 57295.7    36    686      0 GLO
0        0805-077 08 08 15.53603783 -07 51  9.8864549 0.00000197 0.0000478 -.2331 51945.0 47176.5 57330.7    37    687      0 GLO
0        0802+733 08 08 16.49153139  73 15 11.9897176 0.00003632 0.0001071 0.5519 53594.2 49827.5 57099.3     2    139      0 GLO
0        0805+269 08 08 36.76492200  26 46 36.7399356 0.00000811 0.0001476 -.0646 56082.8 50219.8 56879.0     2     92      0 GLO
0        0804+499 08 08 39.66628379  49 50 36.5304149 0.00000025 0.0000029 -.0835 51715.0 44343.6 57336.7  1535  90573      0 GLO
0        0805+410 08 08 56.65204020  40 52 44.8889031 0.00000033 0.0000055 0.0579 52749.6 48720.9 57276.8   772  25518      0 GLO
0        0806-153 08 09  7.39185008 -15 32 46.8750251 0.00003925 0.0009975 0.0519 54559.7 54559.7 54559.7     1     37      0 GLO
0        0806+315 08 09 13.44479168  31 22 22.9182714 0.00045674 0.0038498 0.4218 57275.7 57275.7 57275.7     1      8      0 GLO
0        0805+538 08 09 41.73277668  53 41 25.0932209 0.00001365 0.0001173 0.1061 57099.3 57099.3 57099.3     1     90      0 GLO
0        0806+524 08 09 49.18675446  52 18 58.2515636 0.00003292 0.0002487 -.2101 55218.6 53560.8 56662.4     2     58      0 GLO
0        0807+103 08 10 26.42387038  10 10 40.9997087 0.00001727 0.0003734 -.1068 55873.1 53561.9 55966.8     2     77      0 GLO
0        0808-132 08 10 57.42019449 -13 21 56.4537412 0.00003120 0.0010978 0.2595 56879.0 56879.0 56879.0     1     45      0 GLO
0        0807+417 08 10 58.99422847  41 34  2.8068323 0.00000767 0.0001085 -.3388 54096.9 50242.8 57047.0     2    143      0 GLO
0        0806+573 08 11  0.60929701  57 14 12.4950917 0.00002823 0.0001860 -.4643 52393.0 49577.0 56662.4     2     78      0 GLO
0        0809-493 08 11  8.80327175 -49 29 43.5096462 0.00027408 0.0017941 0.1641 53263.2 48043.8 57152.0     7     18      0 GLO
0        0808+019 08 11 26.70731634  01 46 52.2202380 0.00000038 0.0000075 0.0024 54787.7 46977.9 57315.7   467  13702      0 GLO
0        0810-180 08 12 28.51593427 -18 10 42.8132567 0.00000867 0.0002790 0.5425 53952.8 50632.3 56879.0     3    139      0 GLO
0        0810+258 08 13  3.83405024  25 42 11.0318107 0.00000629 0.0001216 0.0109 55508.0 50219.8 56879.0     2    102      0 GLO
0        0810+247 08 13 47.13777035  24 35 59.1500973 0.00000843 0.0001665 -.2881 53803.8 50085.5 56879.0     3    147      0 GLO
0        0811-179 08 14  7.90084230 -18 06 26.0531044 0.00001925 0.0006151 0.4713 55478.7 53573.0 55616.7     2     74      0 GLO
0        0810+646 08 14 39.19033850  64 31 22.0258997 0.00003207 0.0001321 0.0518 56818.4 56818.4 56818.4     1     79      0 GLO
0        0812-252 08 14 55.13020710 -25 21 43.9240697 0.00002959 0.0008352 0.0254 53815.8 50632.3 56818.4     3     82      0 GLO
0        0812+020 08 15 22.96082753  01 54 59.4810420 0.00000231 0.0000417 -.1855 56768.7 54125.8 57336.7    23    878      0 GLO
0        0812+367 08 15 25.94486161  36 35 15.1487818 0.00000099 0.0000166 -.0287 55280.3 45775.8 57315.7    59   3148      0 GLO
0        0812+100 08 15 29.47300916  09 54 40.6992941 0.00000643 0.0002712 -.0423 56134.2 53134.5 56302.8     2     94      0 GLO
0        0814-241 08 16 40.41236076 -24 21  6.5709538 0.00000449 0.0001488 -.3103 55216.1 53126.1 56818.4     2    159      0 GLO
0        0814+240 08 17 10.54769269  23 52 23.9534963 0.00000742 0.0001438 -.0865 56026.6 53560.8 56879.0     2    109      0 GLO
0        0814-029 08 17 27.48599029 -03 07 37.3112519 0.00001628 0.0004339 -.0719 55311.7 50576.2 56818.4     2     87      0 GLO
0        0814+326 08 17 28.54232767  32 27  2.9272235 0.00000983 0.0001603 -.1160 55485.3 50219.8 56818.4     2     99      0 GLO
0        0813+557 08 17 41.01997015  55 37 33.2831667 0.00001140 0.0001109 -.2117 54038.4 53134.5 56662.4     2    121      0 GLO
0        0815-094 08 17 49.74947557 -09 33 30.5270746 0.00000576 0.0001984 -.2264 55575.4 53561.9 56818.4     2    131      0 GLO
0        0815-294 08 17 58.85024050 -29 36 31.4205941 0.00001001 0.0002994 -.0090 55448.7 53503.7 56818.4     2    121      0 GLO
0        0814+425 08 18 15.99961082  42 22 45.4149251 0.00000055 0.0000070 -.0802 55097.2 44343.6 57325.8   212  10961      0 GLO
0        0816+054 08 18 56.23684180  05 17 37.2652248 0.00000543 0.0001852 -.0178 54758.1 53126.1 56809.7     2    158      0 GLO
0        0815+326 08 19  2.32858438  32 26 37.2157329 0.00000787 0.0001432 -.1399 55459.9 50219.8 56818.4     2    102      0 GLO
0        0816+279 08 19 18.85572444  27 47 30.6894928 0.00000772 0.0001539 -.0240 55404.0 53573.0 56879.0     2    130      0 GLO
0        0817-063 08 19 36.64749703 -06 30 48.1690317 0.00001075 0.0003466 0.3808 56268.8 53523.9 56879.0     3     98      0 GLO
0        0818-128 08 20 57.44762062 -12 58 59.1691751 0.00000315 0.0000461 -.0525 52000.5 49482.7 55257.7    39    646      0 GLO
0        0820-578 08 21 20.52741564 -58 00 18.7511981 0.00003807 0.0006880 0.5399 54723.8 54723.8 54723.8     1      6      0 GLO
0        0819-032 08 21 40.03759287 -03 23 12.5393165 0.00001008 0.0002894 -.0291 55563.0 50576.2 56879.0     2     91      0 GLO
0        0819+408 08 22 57.55593698  40 41 49.7665738 0.00000701 0.0001200 0.0698 53666.8 50242.8 57047.0     2    155      0 GLO
0        0820+225 08 23 24.75916876  22 23  3.2886514 0.00000680 0.0001484 -.0306 53094.3 50085.5 57012.1     3    158      0 GLO
0        0820+296 08 23 41.13195200  29 28 28.1998392 0.00000614 0.0000996 -.1056 55641.1 50219.8 57012.1     2    109      0 GLO
0        0821-094 08 23 52.02355221 -09 39 25.9160467 0.00001498 0.0004680 0.1086 56336.7 53552.8 56879.0     2     92      0 GLO
0        0821-182 08 24  4.06605637 -18 27 40.8380669 0.00000795 0.0002690 0.4413 55320.5 53560.8 56879.0     2    132      0 GLO
0        0821+248 08 24 33.00929625  24 38 43.1159123 0.00000858 0.0002452 -.2160 50928.8 50085.5 53609.2     4    223      0 GLO
0        0821+411 08 24 39.00239287  40 57  7.7634819 0.00013003 0.0014711 -.4203 57275.7 57275.7 57275.7     1     33      0 GLO
0        0820+560 08 24 47.23635356  55 52 42.6693601 0.00000153 0.0000112 -.1033 50733.4 46977.9 55250.7    82   4383      0 GLO
0        0822-243 08 24 49.26005843 -24 28 52.5546936 0.00001307 0.0004540 0.5530 56102.6 53561.9 56879.0     2     94      0 GLO
0        0822-152 08 24 51.62146720 -15 27 45.9156456 0.00001640 0.0004251 0.0161 54972.3 54088.1 55168.8     2     44      0 GLO
0        0821+394 08 24 55.48385499  39 16 41.9040803 0.00000077 0.0000101 -.0623 55476.7 48194.7 57330.7   107   4083      0 GLO
0        0822+086 08 25  4.77631029  08 31 11.0907356 0.00001041 0.0002632 0.2736 55880.4 53573.0 56809.7     2    101      0 GLO
0        0822+137 08 25 11.89094461  13 32 32.5385091 0.00000441 0.0001379 0.0070 51035.2 50085.5 52009.7     5    319      0 GLO
0        0823-500 08 25 26.86901686 -50 10 38.4880247 0.00012161 0.0008403 -.5827 50064.8 48162.4 53569.1     6     33      0 GLO
0        0821+621 08 25 38.61218958  61 57 28.5793604 0.00000571 0.0000332 0.2185 51302.8 49422.9 52543.7    15   1074      0 GLO
0        0823+033 08 25 50.33835500  03 09 24.5200262 0.00000021 0.0000067 0.0020 51983.2 45466.3 57309.7  1668  57668      0 GLO
0        0823-321 08 25 51.37265512 -32 18 23.2347900 0.00000715 0.0002555 -.1537 56197.4 53153.2 57099.3     2    105      0 GLO
0        0823-223 08 26  1.57293464 -22 30 27.2029055 0.00000288 0.0000913 -.2318 55105.9 46875.8 57294.7    30    663      0 GLO
0        0824+110 08 27  6.51265102  10 52 24.1523734 0.00000688 0.0001883 -.0428 56818.4 56818.4 56818.4     1     81      0 GLO
0        0824+355 08 27 38.58824609  35 25  5.0774733 0.00000847 0.0001773 -.2477 50776.8 50242.8 52940.7     2     96      0 GLO
0        0824+524 08 27 53.69814555  52 17 58.2964173 0.00001216 0.0001073 0.0348 55036.8 49577.0 57099.3     2    124      0 GLO
0        0826-373 08 28  4.78022900 -37 31  6.2813740 0.00000133 0.0000248 0.1085 56280.2 47640.2 57152.0   128   4280      0 GLO
